desired_id,client_id,skill,title
1016,978,"['Fullstack Development', 'Visual Basic .NET', 'XML']",Project978
1017,309,"['ASP.NET Boilerplate', 'C#', 'C++']",Project309
1018,181,['Algorithms and Data Structures'],Project181
1019,90,"['ASP.NET Web Forms', 'C', 'MVC', 'SQL', 'Web Development']",Project90
1020,926,"['C++', 'Microservices', 'Visual Basic .NET']",Project926
1021,263,"['ASP.NET MVC', 'SOAP']",Project263
1022,151,"['ASP.NET Core', 'Git', 'Microservices', 'Web API', 'Web Services']",Project151
1023,559,"['Algorithms and Data Structures', 'XML']",Project559
1024,908,"['Algorithms and Data Structures', 'Algorithms and Data Structures', 'SOAP', 'Xamarin']",Project908
1025,471,"['Fullstack Development', 'MVC', 'Visual Basic .NET']",Project471
1026,444,"['Fullstack Development', 'Visual C++', 'Xamarin', 'Xamarin', 'Xamarin']",Project444
1027,961,"['SOAP', 'Visual C++', 'XML', 'XML']",Project961
1028,436,"['.NET', 'ASP.NET/C#', 'XML']",Project436
1029,469,"['ASP.NET Web Forms', 'GitHub', 'Web API', 'Web Development', 'Web Services']",Project469
1030,901,"['ASP.NET MVC', 'MVC', 'SOAP']",Project901
1031,713,"['Algorithms and Data Structures', 'ASP.NET Boilerplate', 'ASP.NET/C#', 'Web API']",Project713
1032,148,"['.NET Core', 'ASP.NET MVC', 'C', 'Visual Basic']",Project148
1033,952,"['ASP.NET', 'ASP.NET Core', 'Web Development']",Project952
1034,847,"['.NET', 'C#', 'Git', 'Git', 'Visual C++']",Project847
1035,800,"['ASP.NET Boilerplate', 'ASP.NET/C#', 'Xamarin']",Project800
1036,963,"['C', 'Visual Basic', 'Visual Basic', 'Web Services']",Project963
1037,596,"['C++', 'Fullstack Development', 'Visual Basic', 'Visual C++']",Project596
1038,206,"['C', 'Git', 'MVC']",Project206
1039,926,"['ASP.NET Core', 'ASP.NET Web Forms', 'Visual Basic', 'Web API']",Project926
1040,532,['.NET'],Project532
1041,338,"['C#', 'Microservices', 'Visual C++']",Project338
1042,506,"['.NET Core', '.NET MVC', 'Algorithms and Data Structures', 'ASP.NET/C#']",Project506
1043,613,['SQL'],Project613
1044,482,"['.NET', 'ASP.NET/C#', 'SOAP', 'SQL']",Project482
1045,191,"['.NET MVC', 'ASP.NET Boilerplate', 'ASP.NET Boilerplate', 'C#', 'SOAP', 'SQL', 'Web Development']",Project191
1046,993,"['ASP.NET MVC', 'Back-End Development', 'Fullstack Development']",Project993
1047,50,"['.NET', '.NET Core', 'ASP.NET', 'Back-End Development', 'XML']",Project50
1048,690,['SOAP'],Project690
1049,808,"['.NET Core', 'ASP.NET', 'Fullstack Development']",Project808
1050,953,"['SQL', 'SQL', 'Web Services', 'Xamarin']",Project953
1051,426,"['ASP.NET', 'ASP.NET MVC', 'ASP.NET/C#', 'Back-End Development', 'GitHub']",Project426
1052,482,"['Algorithms and Data Structures', 'ASP.NET/C#']",Project482
1053,769,"['.NET Core', 'Visual Basic', 'Visual Basic .NET']",Project769
1054,559,"['.NET Core', 'ASP.NET Web Forms', 'C#', 'SQL', 'Web Development', 'Xamarin']",Project559
1055,725,"['Fullstack Development', 'SOAP', 'Visual C++', 'Xamarin']",Project725
1056,73,"['ASP.NET/C#', 'Web Services']",Project73
1057,847,['SOAP'],Project847
1058,677,"['Back-End Development', 'C#', 'Visual Basic .NET', 'Visual C++']",Project677
1059,726,"['C', 'Microservices', 'Web Services', 'Xamarin']",Project726
1060,224,"['C++', 'GitHub', 'Visual Basic', 'Visual Basic .NET']",Project224
1061,683,"['Algorithms and Data Structures', 'Fullstack Development', 'MVC']",Project683
1062,229,"['ASP.NET MVC', 'Fullstack Development', 'MVC', 'SOAP', 'SOAP']",Project229
1063,598,"['ASP.NET Boilerplate', 'Web Development', 'Web Services']",Project598
1064,241,"['C++', 'Fullstack Development', 'Visual Basic .NET', 'Web Services']",Project241
1065,182,"['Web Development', 'XML']",Project182
1066,611,"['.NET MVC', 'ASP.NET/C#', 'Visual Basic .NET']",Project611
1067,161,['Visual C++'],Project161
1068,396,"['.NET Core', '.NET Core', 'C', 'Microservices', 'Web Development']",Project396
1069,892,"['ASP.NET Web Forms', 'Git', 'SQL']",Project892
1070,532,"['ASP.NET Boilerplate', 'Microservices', 'Visual Basic .NET', 'Visual C++']",Project532
1071,583,"['ASP.NET MVC', 'Git']",Project583
1072,910,"['ASP.NET Boilerplate', 'C']",Project910
1073,989,"['.NET Core', 'ASP.NET', 'Xamarin', 'XML']",Project989
1074,325,"['ASP.NET Web Forms', 'GitHub', 'Visual Basic', 'Visual Basic .NET']",Project325
1075,947,"['.NET MVC', 'C#', 'C++', 'Git']",Project947
1076,999,"['Back-End Development', 'MVC']",Project999
1077,197,"['.NET Core', '.NET Core', 'ASP.NET MVC', 'Git']",Project197
1078,198,"['ASP.NET Core', 'ASP.NET MVC', 'ASP.NET Web Forms', 'ASP.NET/C#', 'Visual Basic .NET', 'Visual C++']",Project198
1079,414,"['.NET Core', 'C#']",Project414
1080,251,"['.NET', 'Algorithms and Data Structures', 'ASP.NET MVC', 'ASP.NET Web Forms', 'C', 'Microservices', 'XML']",Project251
1081,718,"['Algorithms and Data Structures', 'ASP.NET Boilerplate', 'C', 'GitHub']",Project718
1082,736,"['Git', 'MVC', 'Xamarin']",Project736
1083,379,"['ASP.NET', 'C', 'Git', 'Git', 'SOAP', 'Web Services']",Project379
1084,769,"['ASP.NET Web Forms', 'Back-End Development', 'Fullstack Development']",Project769
1085,234,"['.NET', 'Algorithms and Data Structures', 'Algorithms and Data Structures', 'C#', 'SQL', 'Visual C++']",Project234
1086,285,"['Web Development', 'Web Services', 'Xamarin', 'XML']",Project285
1087,772,"['C#', 'Visual Basic']",Project772
1088,629,"['.NET', '.NET MVC', 'Visual Basic', 'Xamarin']",Project629
1090,907,"['Algorithms and Data Structures', 'ASP.NET Boilerplate', 'ASP.NET/C#', 'MVC', 'Web Services']",Project907
1091,741,"['ASP.NET Boilerplate', 'Xamarin']",Project741
1092,685,"['C#', 'Visual Basic .NET', 'Visual C++']",Project685
1093,302,"['.NET MVC', 'ASP.NET MVC']",Project302
1094,552,"['C', 'Git', 'Web Development']",Project552
1095,96,"['.NET MVC', 'ASP.NET Boilerplate', 'MVC']",Project96
1096,898,"['ASP.NET', 'ASP.NET Core']",Project898
1097,272,"['.NET', 'Web API', 'Web Development', 'Xamarin', 'XML']",Project272
1098,995,"['.NET Core', 'MVC', 'Visual Basic', 'Visual Basic .NET', 'Visual C++', 'Xamarin']",Project995
1099,5,"['Algorithms and Data Structures', 'ASP.NET', 'Back-End Development', 'Microservices', 'Visual Basic .NET', 'XML']",Project5
1100,87,"['ASP.NET Web Forms', 'C#', 'MVC']",Project87
1101,436,['Visual Basic .NET'],Project436
1102,150,['ASP.NET'],Project150
1103,205,"['ASP.NET Boilerplate', 'Visual Basic', 'XML']",Project205
1104,510,"['Git', 'Microservices', 'SOAP', 'Visual Basic', 'Web API']",Project510
1105,396,"['ASP.NET', 'SOAP', 'Web Services']",Project396
1106,493,"['ASP.NET', 'ASP.NET/C#', 'Web Development']",Project493
1107,479,"['Algorithms and Data Structures', 'C++']",Project479
1108,847,"['Microservices', 'Visual Basic', 'Web Services']",Project847
1109,118,"['ASP.NET/C#', 'C#']",Project118
1111,884,['SQL'],Project884
1112,695,"['ASP.NET MVC', 'Fullstack Development', 'Microservices']",Project695
1113,50,['Web Services'],Project50
1114,309,"['Algorithms and Data Structures', 'C', 'Visual Basic .NET', 'Web Development']",Project309
1115,862,"['ASP.NET', 'C', 'C++']",Project862
1116,491,"['MVC', 'Web API']",Project491
1117,344,"['C#', 'MVC']",Project344
1118,64,"['ASP.NET Core', 'ASP.NET/C#', 'MVC', 'Web Services']",Project64
1119,870,"['Back-End Development', 'SOAP', 'Xamarin']",Project870
1120,943,"['ASP.NET Boilerplate', 'ASP.NET Boilerplate', 'MVC', 'SQL']",Project943
1121,144,['Web Services'],Project144
1122,754,"['.NET MVC', 'ASP.NET Web Forms', 'C', 'Web Development']",Project754
1123,216,"['.NET MVC', 'C++', 'Visual Basic', 'Xamarin', 'XML']",Project216
1124,249,"['.NET Core', 'Algorithms and Data Structures', 'ASP.NET Web Forms', 'MVC', 'SQL']",Project249
1125,126,['C#'],Project126
1126,830,"['.NET MVC', 'Microservices', 'Web Services']",Project830
1127,277,"['ASP.NET Boilerplate', 'C#']",Project277
1128,562,"['ASP.NET Boilerplate', 'Back-End Development', 'Xamarin']",Project562
1129,273,"['C', 'Visual Basic .NET']",Project273
1130,506,"['MVC', 'Web Development']",Project506
1131,718,"['Web API', 'Web Development']",Project718
1132,690,['.NET MVC'],Project690
1133,326,"['.NET Core', 'ASP.NET', 'ASP.NET MVC', 'SQL']",Project326
1134,741,"['ASP.NET MVC', 'Back-End Development', 'Git', 'Web API', 'Web Development']",Project741
1135,830,"['Algorithms and Data Structures', 'Visual Basic .NET']",Project830
1136,829,"['.NET', 'Visual Basic .NET']",Project829
1137,396,"['.NET Core', 'SQL']",Project396
1138,617,"['Fullstack Development', 'Git', 'Web API']",Project617
1139,197,"['Algorithms and Data Structures', 'ASP.NET MVC', 'Back-End Development', 'C#']",Project197
1140,231,"['.NET MVC', 'ASP.NET', 'ASP.NET Core', 'ASP.NET MVC', 'SOAP', 'Visual Basic .NET', 'Web API']",Project231
1141,92,"['C#', 'Visual C++', 'Web API']",Project92
1142,319,"['ASP.NET', 'ASP.NET MVC', 'Fullstack Development', 'Microservices', 'XML']",Project319
1143,62,"['ASP.NET Core', 'GitHub', 'Visual Basic .NET']",Project62
1145,947,"['MVC', 'SOAP', 'SQL', 'Web Development']",Project947
1146,107,"['.NET MVC', 'Visual Basic', 'Xamarin']",Project107
1147,99,"['Web API', 'Web API', 'Xamarin']",Project99
1148,99,"['ASP.NET MVC', 'C#', 'Fullstack Development', 'GitHub', 'Visual Basic', 'XML']",Project99
1149,744,['Fullstack Development'],Project744
1150,24,"['ASP.NET/C#', 'MVC']",Project24
1151,291,"['.NET Core', 'Microservices']",Project291
1152,652,['SQL'],Project652
1153,666,"['ASP.NET MVC', 'Web API']",Project666
1154,231,"['ASP.NET', 'ASP.NET Core', 'C++']",Project231
1155,231,"['Microservices', 'Microservices', 'Xamarin', 'Xamarin']",Project231
1156,813,"['ASP.NET Core', 'Git', 'SOAP', 'SQL']",Project813
1157,151,"['Algorithms and Data Structures', 'ASP.NET/C#', 'Back-End Development', 'Fullstack Development', 'Microservices', 'Web Development']",Project151
1158,403,"['Back-End Development', 'C++', 'Git', 'Web Development']",Project403
1159,16,"['ASP.NET Boilerplate', 'ASP.NET MVC', 'Fullstack Development', 'Git', 'MVC', 'Xamarin']",Project16
1160,216,"['ASP.NET MVC', 'ASP.NET/C#']",Project216
1161,819,"['Back-End Development', 'C#', 'SOAP', 'XML', 'XML']",Project819
1162,515,"['ASP.NET Web Forms', 'Back-End Development', 'SQL', 'Visual C++']",Project515
1163,369,"['.NET', 'Visual Basic']",Project369
1164,926,"['.NET MVC', 'Fullstack Development', 'GitHub']",Project926
1165,231,"['ASP.NET/C#', 'Fullstack Development', 'Git', 'Microservices']",Project231
1166,652,"['.NET Core', 'Visual Basic', 'Web Services', 'Xamarin']",Project652
1167,517,"['.NET Core', 'ASP.NET MVC', 'C', 'SQL']",Project517
1168,446,"['ASP.NET Web Forms', 'C#', 'C++']",Project446
1169,14,"['ASP.NET Boilerplate', 'Microservices', 'SQL', 'Visual Basic']",Project14
1170,490,"['ASP.NET Boilerplate', 'Fullstack Development']",Project490
1171,16,"['.NET', '.NET Core', 'XML']",Project16
1172,347,"['GitHub', 'Web Development']",Project347
1173,449,"['.NET MVC', 'C++', 'Fullstack Development', 'Git', 'Web Development']",Project449
1174,563,"['ASP.NET/C#', 'ASP.NET/C#', 'Web Development', 'Web Services']",Project563
1175,884,"['.NET', 'SQL']",Project884
1176,214,"['ASP.NET Web Forms', 'C', 'XML']",Project214
1177,186,"['.NET Core', 'C', 'Git', 'Microservices', 'Web Services']",Project186
1178,436,"['ASP.NET Core', 'C++', 'MVC']",Project436
1179,379,['SQL'],Project379
1180,545,"['.NET MVC', 'Algorithms and Data Structures', 'MVC', 'XML']",Project545
1181,181,"['ASP.NET', 'C']",Project181
1182,490,"['ASP.NET MVC', 'Git', 'GitHub', 'Visual Basic .NET', 'Visual C++', 'Web API']",Project490
1183,237,"['ASP.NET Core', 'C', 'Fullstack Development']",Project237
1184,23,"['Web Services', 'Web Services']",Project23
1185,78,"['Algorithms and Data Structures', 'ASP.NET Core', 'C++', 'Web Development']",Project78
1186,819,['ASP.NET Boilerplate'],Project819
1187,569,"['.NET Core', 'ASP.NET Web Forms', 'C', 'Web Services']",Project569
1188,786,"['Algorithms and Data Structures', 'ASP.NET Web Forms', 'C', 'Fullstack Development', 'Web Services']",Project786
1189,441,"['Algorithms and Data Structures', 'C++', 'C++', 'GitHub', 'MVC', 'Visual Basic', 'Visual Basic .NET']",Project441
1190,116,"['GitHub', 'SQL', 'SQL', 'Xamarin']",Project116
1191,726,"['.NET', '.NET MVC', 'C++', 'GitHub', 'SQL']",Project726
1192,14,"['.NET MVC', 'ASP.NET Web Forms', 'Web API']",Project14
1193,61,"['.NET', 'C#', 'Visual Basic', 'Web API']",Project61
1195,28,"['ASP.NET/C#', 'C++', 'Web Services']",Project28
1196,884,"['Algorithms and Data Structures', 'Visual C++', 'Web API', 'Web API']",Project884
1197,980,"['ASP.NET Web Forms', 'SOAP', 'Web Development']",Project980
1198,282,"['ASP.NET Boilerplate', 'C#', 'SOAP', 'Visual Basic .NET', 'Web Services']",Project282
1199,224,"['ASP.NET Core', 'ASP.NET Web Forms', 'C#', 'Visual Basic', 'Web Services']",Project224
1200,826,"['Algorithms and Data Structures', 'C#', 'Visual C++']",Project826
1201,143,"['Angular', 'Core Java']",Project143
1202,684,"['Algorithms and Data Structures', 'JDBC', 'Postman', 'REST/RESTful APIs']",Project684
1203,840,"['Java', 'JUnit']",Project840
1204,806,"['Gradle', 'Hibernate', 'Hibernate', 'HTML', 'RDBMS', 'Web Sockets']",Project806
1205,108,"['Git', 'JUnit', 'JUnit', 'OOP', 'Web Sockets']",Project108
1206,337,"['Java', 'RDBMS']",Project337
1207,566,"['Core Java', 'Design Patterns', 'Firebase']",Project566
1208,707,"['Highcharts', 'HTML', 'J2EE', 'MVC']",Project707
1209,466,"['Highcharts', 'JSON', 'Web Services']",Project466
1210,615,"['Java JSF', 'MongoDB', 'OAuth APIs', 'SOAP', 'Spring Boot', 'Spring Boot', 'Spring MVC', 'Web API']",Project615
1211,893,"['Highcharts', 'Postman']",Project893
1212,175,"['Core Java', 'Gradle', 'Highcharts', 'MySQL', 'OOP']",Project175
1213,395,"['Java JSF', 'Spring Framework', 'Spring MVC', 'Web Development', 'XML']",Project395
1214,648,['Git'],Project648
1215,544,"['Back-End Development', 'Spring Framework']",Project544
1216,350,"['Angular', 'Hibernate']",Project350
1217,530,"['JDBC', 'Spring MVC']",Project530
1218,350,"['Back-End Development', 'MongoDB', 'RxJava']",Project350
1219,313,"['Back-End Development', 'MongoDB', 'Postman']",Project313
1220,416,"['Hibernate', 'MongoDB', 'Web API', 'Web Sockets']",Project416
1221,929,"['Highcharts', 'J2EE', 'PostgreSQL', 'Web Services']",Project929
1222,914,"['J2EE', 'Postman', 'RxJava', 'Spring Framework']",Project914
1223,626,"['Problem Solving', 'Web Development']",Project626
1224,577,"['Fullstack Development', 'RDBMS', 'Spring Framework', 'Web Services']",Project577
1225,390,"['Design Patterns', 'JUnit', 'XML']",Project390
1226,375,"['HTML', 'HTML']",Project375
1227,451,"['Core Java', 'Java', 'JDBC', 'Maven', 'Postman', 'XML']",Project451
1228,466,['Web Services'],Project466
1229,602,"['CSS', 'Highcharts', 'NoSQL', 'Web Sockets']",Project602
1230,485,"['Microservices', 'NoSQL']",Project485
1231,859,"['GitHub', 'MongoDB', 'MVC', 'NoSQL']",Project859
1232,416,"['Angular', 'Back-End Development', 'Maven', 'MongoDB']",Project416
1233,776,"['Algorithms and Data Structures', 'Angular']",Project776
1234,968,"['Fullstack Development', 'HTML', 'HTML', 'MVVM', 'Software Development', 'Spring Boot']",Project968
1235,475,"['Fullstack Development', 'PostgreSQL']",Project475
1236,709,"['AWS', 'CSS', 'Git']",Project709
1237,709,"['NoSQL', 'Web API', 'Web API']",Project709
1238,687,"['CSS', 'Highcharts', 'MySQL', 'REST/RESTful APIs', 'SQL']",Project687
1239,765,"['MongoDB', 'Spring MVC']",Project765
1240,691,"['RxJava', 'Spring MVC']",Project691
1241,716,['XML'],Project716
1242,823,"['Gradle', 'HTML', 'REST/RESTful APIs', 'Web Development']",Project823
1243,676,"['JWT', 'MVVM', 'Web Sockets']",Project676
1244,266,"['Highcharts', 'JUnit', 'OOP', 'Typescript']",Project266
1245,427,"['Fullstack Development', 'J2EE', 'MVVM', 'RDBMS']",Project427
1246,95,"['JDBC', 'Maven', 'Spring Framework', 'Web Sockets']",Project95
1247,779,"['Back-End Development', 'Design Patterns', 'JDBC', 'Software Development', 'Typescript']",Project779
1248,790,"['HTML', 'JDBC', 'MongoDB']",Project790
1249,101,"['Firebase', 'GitHub']",Project101
1250,6,"['Gradle', 'Java 8', 'SOAP', 'Web Sockets', 'XML']",Project6
1251,579,"['HTML', 'Java 8', 'JDBC', 'Postman', 'REST/RESTful APIs', 'Typescript']",Project579
1252,931,"['JWT', 'Spring MVC', 'Web API', 'Web API', 'XML']",Project931
1253,259,"['GitHub', 'Gradle']",Project259
1254,280,"['NoSQL', 'Spring Boot']",Project280
1255,929,"['Design Patterns', 'Firebase', 'Spring Framework']",Project929
1256,778,"['PostgreSQL', 'Postman', 'Spring Boot']",Project778
1257,284,"['JUnit', 'PostgreSQL', 'Web Development']",Project284
1258,401,"['CSS', 'Java JSF', 'MVVM', 'NoSQL', 'Web Sockets']",Project401
1259,174,"['Back-End Development', 'JSON', 'MySQL', 'Spring Framework', 'Spring MVC', 'Web API', 'Web API', 'Web Services']",Project174
1260,709,"['GitHub', 'JDBC', 'MySQL']",Project709
1261,315,"['Java JSF', 'Microservices', 'Web API']",Project315
1262,942,['MVVM'],Project942
1263,591,"['Core Java', 'GitHub', 'Gradle', 'MySQL']",Project591
1264,536,"['Core Java', 'Web Development']",Project536
1265,262,"['Spring', 'Typescript']",Project262
1266,185,"['Git', 'OAuth APIs']",Project185
1268,621,"['J2EE', 'Maven', 'SOAP', 'Web Sockets']",Project621
1269,202,"['HTML', 'JUnit']",Project202
1270,125,"['AWS', 'Git', 'JWT', 'Spring', 'XML']",Project125
1271,313,"['Git', 'Java JSF', 'Spring']",Project313
1272,194,"['Gradle', 'JDBC', 'JSON', 'Spring', 'UI Development']",Project194
1273,154,"['Hibernate', 'Maven', 'MySQL', 'Web Sockets']",Project154
1274,658,['MongoDB'],Project658
1275,924,"['Gradle', 'JDBC', 'UI Development']",Project924
1276,799,"['JWT', 'Microservices', 'Web3']",Project799
1277,303,"['Core Java', 'JDBC', 'REST/RESTful APIs', 'REST/RESTful APIs', 'Spring MVC']",Project303
1278,889,"['Back-End Development', 'HTML', 'Java JSF', 'Java JSF', 'Typescript']",Project889
1279,817,"['Microservices', 'OOP', 'PostgreSQL', 'REST/RESTful APIs', 'Web Development']",Project817
1280,864,"['Fullstack Development', 'Hibernate', 'J2EE', 'JDBC']",Project864
1281,982,"['Highcharts', 'Web Development']",Project982
1282,696,"['AWS', 'Design Patterns', 'RDBMS', 'UI Development', 'Web Development', 'Web Development']",Project696
1283,955,"['Angular', 'HTML', 'OAuth APIs', 'REST/RESTful APIs', 'Typescript']",Project955
1284,109,['XML'],Project109
1285,691,"['GitHub', 'Microservices', 'Spring Boot', 'Web API', 'Web Services']",Project691
1287,75,"['Git', 'JSON', 'OOP', 'Spring Framework']",Project75
1288,810,"['JSON', 'Maven', 'REST/RESTful APIs', 'Web3']",Project810
1289,175,"['Java 8', 'JDBC', 'NoSQL', 'SQL']",Project175
1290,409,"['JUnit', 'Web Services']",Project409
1291,317,"['AWS', 'Design Patterns', 'Spring', 'UI Development']",Project317
